C462332,Crystals,SMD Oscillators(XO),SMA-050000-3CL4T6,SMD-3225_4P,4,AKER,Extended,SMD-3225 SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/szlcsc/1912111437_AKER-SMA-050000-3CL4T6_C462332.pdf,1-9:0.784251969,10-29:0.637795276,30-99:0.530708661,100-499:0.442519685,500-999:0.428346457,1000-1999:0.420472441,2000-3999:0.414173228,4000-:0.411023622,0,
C487700,Crystals,SMD Crystal Resonators,ATS08ASM-1E,SMD-CRY-4.83x11.1_2P,2,CTS Electronic Components,Extended,HC-49/US SMD Crystal Resonators RoHS,https://datasheet.lcsc.com/szlcsc/2003182010_CTS-Electronic-Components-ATS08ASM-1E_C487700.pdf, ,0,
C70457,Crystals,Ceramic Resonators,CSTCE8M00G55-R0,SMD-3213_3P,3,Murata Electronics,Extended,Ceramic Resonators 8MHz ㊣0.5% SMD-3213_3P RoHS,https://datasheet.lcsc.com/szlcsc/Murata-Electronics-CSTCE8M00G55-R0_C70457.pdf,1-9:0.156062992,10-29:0.126299213,30-99:0.104566929,100-499:0.086771654,4000-:0.080314961,1000-1999:0.082204724,500-999:0.083622047,2000-3999:0.081102362,0,
C70575,Crystals,Crystals,X3225286363MSB4SC,SMD-3225_4P,4,Yangxing Tech,Extended,㊣10ppm 28636300Hz -20⊥~70⊥ Crystal Resonator 20pF 40次 SMD3225-4P Crystals ROHS,https://datasheet.lcsc.com/lcsc/2103291204_Yangxing-Tech-X3225286363MSB4SC_C70575.pdf,5-45:0.114173228,50-145:0.094645669,150-495:0.080629921,500-2495:0.068818898,2500-4995:0.066929134,5000-:0.065984252,0,
C70602,Crystals,SMD Oscillators(XO),O3225100MEDA4SC,SMD-3225_4P,4,Yangxing Tech,Extended,100MHz ㊣20ppm 3.3V 60mA SMD-3225_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1811071810_Yangxing-Tech-O3225100MEDA4SC_C70602.pdf,1-9:1.215748031,30-99:0.856692913,1000-1999:0.700787402,10-29:1.007874016,100-499:0.732283465,4000-:0.688188976,500-999:0.710236220,2000-3999:0.692913386,1362,
C70603,Crystals,SMD Oscillators(XO),O322525MHEA4SI,SMD-3225_4P,4,Yangxing Tech,Extended,25MHz ㊣25ppm 2.25V ~ 5.5V 46mA SMD-3225_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810170912_Yangxing-Tech-O322525MHEA4SI_C70603.pdf,1-9:0.600000000,10-29:0.499212598,30-99:0.425196850,100-499:0.365354331,500-999:0.354330709,1000-:0.349606299,0,
C70607,Crystals,SMD Oscillators(XO),O322550MEEA4SI,SMD-3225_4P,4,Yangxing Tech,Extended,50MHz ㊣25ppm 3.3V 40mA SMD-3225_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810242007_Yangxing-Tech-O322550MEEA4SI_C70607.pdf,1-9:0.492913386,10-29:0.366929134,30-99:0.344881890,100-499:0.321259843,500-999:0.310236220,1000-1999:0.305511811,2000-3999:0.302362205,4000-:0.299212598,0,
C70612,Crystals,SMD Oscillators(XO),O705010MEDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,10MHz ㊣20ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1809211135_Yangxing-Tech-O705010MEDA4SC_C70612.pdf,1-9:0.601574803,30-99:0.429921260,2000-3999:0.381102362,500-999:0.390551181,4000-:0.377952756,10-29:0.456692913,100-499:0.403149606,1000-1999:0.385826772,0,
C70613,Crystals,SMD Oscillators(XO),O7050110592MEDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,11.0592MHz ㊣20ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810170912_Yangxing-Tech-O7050110592MEDA4SC_C70613.pdf,1-9:0.631496063,10-29:0.462992126,30-99:0.431496063,100-499:0.400000000,500-999:0.385826772,1000-1999:0.379527559,2000-3999:0.374803150,4000-:0.371653543,0,
C70615,Crystals,SMD Oscillators(XO),O705016384MEDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,16.384MHz ㊣20ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810170914_Yangxing-Tech-O705016384MEDA4SC_C70615.pdf,1-9:0.631496063,10-29:0.462992126,30-99:0.431496063,100-499:0.400000000,500-999:0.385826772,1000-1999:0.379527559,2000-3999:0.374803150,4000-:0.371653543,0,
