C107842,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3476EUHF#PBF,QFN-38_EP_5.0x7.0x0.5P,38,Analog Devices,Extended,QFN-38(5x7) LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1809131615_Analog-Devices-LT3476EUHF-PBF_C107842.pdf,500-999:8.707086614,1-9:10.337007874,30-99:9.130708661,102-103:8.883464567,1000-:8.707086614,10-29:9.294488189,104-499:8.883464567,100-101:8.883464567,0,
C107847,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3486EFE#PBF,HTSSOP-16_EP_4.4x5.0x0.65P,16,Analog Devices,Extended,TSSOP-16 LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1807311633_Analog-Devices-LT3486EFE-PBF_C107847.pdf,4000-:2.971653543,1-9:3.766929134,30-99:3.204724409,1000-1999:3.031496063,2000-3999:2.995275591,500-999:3.078740157,10-29:3.291338583,100-499:3.118110236,0,
C107855,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3518EFE#PBF,HTSSOP-16_EP_4.4x5.0x0.65P,16,Analog Devices,Extended,TSSOP-16 LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1807311755_Analog-Devices-LT3518EFE-PBF_C107855.pdf,1-9:4.590551181,10-29:4.023622047,30-99:3.919685039,100-499:3.815748031,500-999:3.770078740,1000-1999:3.711811024,2000-3999:3.669291339,4000-:3.640944882,0,
C107891,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3743EUFD#PBF,QFN-28_EP_4.0x5.0x0.5P,28,Analog Devices,Extended,QFN-28(4x5) LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1807301725_Analog-Devices-LT3743EUFD-PBF_C107891.pdf,1-9:6.746456693,10-29:6.066141732,30-99:5.959055118,104-499:5.798425197,500-999:5.681889764,102-103:5.798425197,1000-:5.681889764,100-101:5.798425197,0,
C107892,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3744EUHE#PBF,QFN-36_EP_5.0x6.0x0.5P,37,Analog Devices,Extended,QFN-36_5x6mm LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1807311755_Analog-Devices-LT3744EUHE-PBF_C107892.pdf,1-9:15.795275591,1000-:15.272440945,32-33:15.400000000,10-29:15.795275591,36-99:15.400000000,100-999:15.272440945,34-35:15.400000000,30-31:15.400000000,0,
C107893,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3756IUD-2#PBF,QFN-16_EP_3.0x3.0x0.5P,17,Analog Devices,Extended,100kHz ~ 1MHz Flyback£¬SEPIC£¬Step-down£¬Step-Down No DC DCController 100V 6V QFN-16(3x3) LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1804162057_Analog-Devices-LT3756IUD-2-PBF_C107893.pdf,1-9:4.069291339,10-29:3.566929134,30-99:3.475590551,100-499:3.382677165,500-999:3.341732283,1000-1999:3.291338583,2000-3999:3.253543307,4000-:3.228346457,0,
C107903,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3791EFE#PBF,TSSOP-38_EP_4.4x9.7x0.5P,38,Analog Devices,Extended,200 ~ 700kHz Step-down£¬Step-Down No DC DCController 60V 4.7V TSSOP-38 LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1805301642_Analog-Devices-LT3791EFE-PBF_C107903.pdf,1-9:9.807874016,10-29:9.807874016,32-33:9.524409449,34-35:9.524409449,36-:9.524409449,30-31:9.524409449,0,
C107907,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3799EMSE-1#PBF,MSOP-16_EP_3.0x4.0x0.5P,16,Analog Devices,Extended,- 25kHz ~ 300kHz AC DC Offline Switcher No Flyback - MSOP-16 LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1807301725_Analog-Devices-LT3799EMSE-1#PBF_C107907.pdf,500-999:2.740157480,2000-3999:2.667716535,10-29:2.924409449,100-499:2.773228346,4000-:2.647244094,1-9:3.337007874,30-99:2.848818898,1000-1999:2.699212598,0,
C108029,Display Modules / LED Drivers / Display Drivers,LED Drivers,LTM8042EV#PBF,LGA-77,77,Analog Devices,Extended,Step-Down£¬Step-down ConstantCurrent 30V 3V BGA LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1807311755_Analog-Devices-LTM8042EV-PBF_C108029.pdf,100-999:10.362204724,32-33:10.448818898,1-9:10.716535433,10-29:10.716535433,1000-:10.362204724,36-99:10.448818898,30-31:10.448818898,34-35:10.448818898,0,
C10899,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ23101AH,LED-SEG-TH,10,Shenzhen Zhihao Elec,Extended,Red Cathode(Negativeelectrode) 2.3''(58.42mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1808021851_Shenzhen-Zhihao-Elec-FJ23101AH_C10899.pdf,1-9:1.360629921,10-29:1.121259843,30-99:0.946456693,100-499:0.804724409,500-999:0.779527559,1000-1999:0.766929134,2000-3999:0.759055118,4000-:0.752755906,19,
C10900,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ30101BH,LED-SEG-TH,10,Shenzhen Zhihao Elec,Extended,Red 1 Anode(Positiveelectrode) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1808021820_Shenzhen-Zhihao-Elec-FJ30101BH_C10900.pdf,1-9:3.056692913,10-29:2.481889764,30-99:2.064566929,100-499:1.721259843,500-999:1.662992126,1000-1999:1.633070866,2000-3999:1.612598425,4000-:1.598425197,9,
C10901,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ18101BH,LED-SEG-TH_FJ18101BH,10,Shenzhen Zhihao Elec,Extended,Red 1 Anode(Positiveelectrode) 1.8''(45.72mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1808021829_Shenzhen-Zhihao-Elec-FJ18101BH_C10901.pdf,1-9:1.083464567,10-29:0.910236220,30-99:0.784251969,100-499:0.680314961,500-999:0.662992126,1000-1999:0.655118110,2000-3999:0.648818898,4000-:0.644094488,42,
C10902,Display Modules / LED Drivers / Display Drivers,Led Segment Display,C10902,LED-SEG-TH,10,Shenzhen Zhihao Elec,Extended,Red Cathode(Negativeelectrode) 2.3''(58.42mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2004281807_Shenzhen-Zhihao-Elec-C10902_C10902.pdf,2000-3999:0.798425197,4000-:0.792125984,500-999:0.820472441,1-9:1.431496063,10-29:1.179527559,30-99:0.996850394,100-499:0.845669291,1000-1999:0.807874016,0,
C10905,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3291BH,LED-SEG-TH_FJ3291BH,20,Shenzhen Zhihao Elec,Extended,Red 2 Anode(Positiveelectrode) 0.39''(9.91mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811091021_Shenzhen-Zhihao-Elec-FJ3291BH_C10905.pdf,1-9:0.733858268,10-29:0.607874016,30-99:0.516535433,100-499:0.440944882,500-999:0.428346457,1000-1999:0.422047244,2000-3999:0.417322835,4000-:0.414173228,1165,
C10909,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ15103AH,LED-SEG-TH_17P-L43.0-W31.0-P2.54-S39.37-BL,17,Shenzhen Zhihao Elec,Extended,Red Cathode(Negativeelectrode) 1.5''(38.1mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2003171502_Shenzhen-Zhihao-Elec-FJ15103AH_C10909.pdf,1-9:1.560629921,10-29:1.283464567,30-99:1.083464567,100-499:0.916535433,500-999:0.888188976,1000-1999:0.874015748,2000-3999:0.864566929,4000-:0.856692913,18,
C109198,Display Modules / LED Drivers / Display Drivers,Led Segment Display,SR420401N,LED-SEG-TH_12P-L40.5-W16.0-P2.54-S12.70-BL,12,ARKLED(Wuxi ARK Tech Elec),Extended,Red 633nm 4 Cathode(Negativeelectrode) 0.4''(10.16mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1810010214_ARKLED-Wuxi-ARK-Tech-Elec-SR420401N_C109198.pdf,1-9:0.590551181,10-29:0.483464567,30-99:0.404724409,100-499:0.340157480,500-999:0.329133858,1000-1999:0.324409449,2000-3999:0.319685039,4000-:0.316535433,4326,
